log2_bs,clat,freq
12,51118080,118
12,51642368,126
12,52166656,114
12,52690944,121
12,53215232,91
12,53739520,100
12,54263808,93
12,54788096,91
12,55312384,88
12,55836672,129
12,56360960,124
12,56885248,105
12,57409536,88
12,57933824,98
12,58458112,124
12,58982400,82
12,59506688,90
12,60030976,97
12,60555264,76
12,61079552,87
12,61603840,106
12,62128128,95
12,62652416,90
12,63176704,73
12,63700992,62
12,64225280,63
12,64749568,85
12,65273856,124
12,65798144,69
12,66322432,67
12,66846720,108
12,67633152,137
12,68681728,169
12,69730304,122
12,70778880,140
12,71827456,121
12,72876032,115
12,73924608,134
12,74973184,126
12,76021760,141
12,77070336,96
12,78118912,120
12,79167488,113
12,80216064,102
12,81264640,101
12,82313216,77
12,83361792,99
12,84410368,99
12,85458944,91
12,86507520,96
12,87556096,92
12,88604672,74
12,89653248,104
12,90701824,81
12,91750400,86
12,92798976,98
12,93847552,61
12,94896128,72
12,95944704,52
12,96993280,61
12,98041856,61
12,99090432,83
12,100139008,41
12,101187584,61
12,102236160,64
12,103284736,65
12,104333312,46
12,105381888,71
12,106430464,47
12,107479040,49
12,108527616,40
12,109576192,26
12,110624768,35
12,111673344,29
12,112721920,26
12,113770496,24
12,114819072,41
12,115867648,58
12,116916224,46
12,117964800,23
12,119013376,42
12,120061952,18
12,121110528,25
12,122159104,21
12,123207680,19
12,124256256,18
12,125304832,15
12,126353408,38
12,127401984,20
12,128450560,39
12,129499136,31
12,130547712,19
12,131596288,20
12,132644864,16
12,133693440,5
12,135266304,39
12,137363456,56
12,139460608,26
12,141557760,55
12,143654912,28
12,145752064,17
12,147849216,29
12,149946368,26
12,152043520,15
12,154140672,41
12,156237824,15
12,158334976,23
12,160432128,27
12,162529280,4
12,164626432,31
12,166723584,23
12,168820736,16
12,170917888,11
12,173015040,17
12,175112192,26
12,177209344,28
12,179306496,7
12,181403648,6
12,183500800,11
12,185597952,6
12,187695104,2
12,189792256,7
12,191889408,2
12,193986560,9
12,196083712,14
12,200278016,6
12,202375168,10
12,204472320,6
12,206569472,5
12,208666624,8
12,210763776,14
12,212860928,1
12,217055232,1
12,219152384,1
12,223346688,3
12,227540992,9
12,231735296,1
12,235929600,5
12,238026752,2
12,240123904,4
12,244318208,2
12,246415360,1
12,248512512,3
12,250609664,2
12,254803968,1
12,256901120,2
12,258998272,5
12,274726912,1
