log2_bs,clat,freq
13,3653632,34
13,3686400,29
13,3719168,22
13,3751936,24
13,3784704,15
13,3817472,27
13,3850240,23
13,3883008,21
13,3915776,12
13,3948544,10
13,3981312,12
13,4014080,13
13,4046848,5
13,4079616,23
13,4112384,16
13,4145152,25
13,4177920,14
13,4227072,20
13,4292608,28
13,4358144,24
13,4423680,17
13,4489216,26
13,4554752,25
13,4620288,22
13,4685824,26
13,4751360,26
13,4816896,13
13,4882432,18
13,4947968,17
13,5013504,29
13,5079040,36
13,5144576,27
13,5210112,16
13,5275648,19
13,5341184,21
13,5406720,16
13,5472256,14
13,5537792,20
13,5603328,20
13,5668864,19
13,5734400,14
13,5799936,17
13,5865472,11
13,5931008,10
13,5996544,12
13,6062080,13
13,6127616,9
13,6193152,10
13,6258688,7
13,6324224,12
13,6389760,11
13,6455296,8
13,6520832,11
13,6586368,7
13,6651904,7
13,6717440,4
13,6782976,16
13,6848512,11
13,6914048,9
13,6979584,7
13,7045120,9
13,7110656,6
13,7176192,4
13,7241728,4
13,7307264,1
13,7372800,3
13,7438336,4
13,7503872,6
13,7569408,11
13,7634944,6
13,7700480,12
13,7766016,3
13,7831552,5
13,7897088,7
13,7962624,4
13,8028160,3
13,8093696,2
13,8159232,6
13,8224768,15
13,8290304,8
13,8355840,1
13,8454144,8
13,8585216,11
13,8716288,5
13,8847360,12
13,8978432,13
13,9109504,12
13,9240576,16
13,9371648,8
13,9502720,2
13,9633792,5
13,9764864,8
13,9895936,20
13,10027008,5
13,10158080,4
13,10289152,1
13,10420224,10
13,10682368,1
13,10813440,2
13,10944512,1
13,11206656,7
13,11862016,2
13,12124160,1
13,12648448,1
13,12779520,4
13,12910592,2
13,13172736,4
13,13303808,2
13,13697024,7
13,14221312,8
13,14352384,8
13,14483456,4
13,14614528,1
13,14745600,4
13,15925248,6
13,17694720,3
13,17956864,1
14,3568,1
14,3888,1
14,3984,1
14,5152,1
14,154624,1
14,156672,1
14,173056,1
14,179200,1
14,305152,1
14,309248,1
14,317440,1
14,333824,1
14,460800,1
14,493568,1
14,509952,1
14,561152,1
14,651264,1
14,684032,1
14,733184,1
14,765952,1
14,839680,1
14,872448,1
14,970752,1
14,995328,2
14,1056768,6
14,1073152,6
14,1089536,10
14,1105920,21
14,1122304,69
14,1138688,104
14,1155072,218
14,1171456,390
14,1187840,831
14,1204224,1707
14,1220608,3227
14,1236992,5457
14,1253376,8140
14,1269760,11617
14,1286144,15819
14,1302528,20002
14,1318912,23963
14,1335296,28032
14,1351680,30945
14,1368064,32883
14,1384448,33599
14,1400832,34193
14,1417216,33309
14,1433600,31692
14,1449984,29637
14,1466368,27441
14,1482752,25008
14,1499136,22263
14,1515520,19723
14,1531904,17105
14,1548288,14703
14,1564672,12458
14,1581056,10821
14,1597440,9128
14,1613824,7829
14,1630208,6446
14,1646592,5371
14,1662976,4442
14,1679360,3641
14,1695744,3056
14,1712128,2479
14,1728512,2208
14,1744896,1881
14,1761280,1628
14,1777664,1367
14,1794048,1169
14,1810432,1030
14,1826816,885
14,1843200,825
14,1859584,715
14,1875968,677
14,1892352,613
14,1908736,568
14,1925120,504
14,1941504,381
14,1957888,450
14,1974272,394
14,1990656,382
14,2007040,345
14,2023424,347
14,2039808,345
14,2056192,316
14,2072576,344
14,2088960,289
14,2113536,524
14,2146304,571
14,2179072,477
14,2211840,523
14,2244608,497
14,2277376,468
14,2310144,544
14,2342912,575
14,2375680,457
14,2408448,453
14,2441216,460
14,2473984,465
14,2506752,453
14,2539520,449
14,2572288,444
14,2605056,468
14,2637824,454
14,2670592,473
14,2703360,440
14,2736128,416
14,2768896,340
14,2801664,342
14,2834432,296
14,2867200,267
14,2899968,183
14,2932736,174
14,2965504,182
14,2998272,163
14,3031040,148
14,3063808,114
14,3096576,110
14,3129344,110
14,3162112,93
14,3194880,78
14,3227648,66
14,3260416,65
14,3293184,61
14,3325952,58
14,3358720,42
14,3391488,53
14,3424256,33
14,3457024,36
14,3489792,35
14,3522560,52
14,3555328,41
14,3588096,43
14,3620864,38
14,3653632,36
14,3686400,25
14,3719168,37
14,3751936,34
14,3784704,37
14,3817472,33
14,3850240,38
14,3883008,33
14,3915776,15
14,3948544,23
14,3981312,25
14,4014080,15
14,4046848,16
14,4079616,17
14,4112384,26
14,4145152,16
14,4177920,9
14,4227072,37
14,4292608,47
14,4358144,45
14,4423680,16
14,4489216,24
14,4554752,27
14,4620288,25
14,4685824,15
14,4751360,40
14,4816896,31
14,4882432,27
14,4947968,21
14,5013504,13
14,5079040,18
14,5144576,15
14,5210112,7
14,5275648,9
14,5341184,8
14,5406720,16
14,5472256,18
14,5537792,14
14,5603328,12
14,5668864,16
14,5734400,22
14,5799936,14
14,5865472,17
14,5931008,17
14,5996544,13
14,6062080,3
14,6127616,13
14,6193152,14
14,6258688,25
14,6324224,11
14,6389760,12
14,6455296,12
14,6520832,18
14,6586368,9
14,6651904,2
14,6717440,10
14,6782976,6
14,6848512,4
14,6914048,10
14,6979584,12
14,7045120,5
14,7110656,3
14,7176192,1
14,7241728,3
14,7307264,3
14,7372800,5
14,7438336,6
14,7503872,8
14,7569408,11
14,7634944,1
14,7700480,4
14,7766016,3
14,7831552,2
14,7897088,1
14,7962624,8
14,8028160,2
14,8093696,2
14,8159232,1
14,8224768,7
14,8290304,3
14,8355840,6
14,8454144,3
14,8585216,7
14,8716288,5
14,8847360,5
14,8978432,6
14,9109504,2
14,9502720,1
14,9633792,12
14,9764864,4
14,9895936,1
14,10027008,6
14,10289152,2
14,10551296,1
14,10682368,5
14,10813440,1
14,11075584,1
14,11206656,2
14,11468800,2
14,11599872,4
14,12255232,1
14,12386304,1
14,12910592,6
14,13041664,1
14,13303808,1
14,13434880,1
14,13565952,4
14,13697024,3
14,14090240,3
14,14221312,4
14,14352384,2
14,14483456,6
14,14614528,4
14,14745600,4
14,14876672,4
14,15007744,1
14,15138816,6
14,15269888,3
14,15400960,5
14,15663104,1
14,15794176,6
15,3408,1
15,3920,1
15,4256,1
15,5280,1
15,181248,1
15,276480,1
15,280576,1
15,288768,1
15,403456,1
15,473088,1
15,493568,1
15,602112,1
15,643072,1
15,667648,1
15,798720,1
15,815104,1
15,823296,1
15,856064,1
15,1003520,2
15,1044480,1
15,1122304,1
15,1204224,1
15,1302528,1
15,1335296,1
15,1384448,1
15,1400832,1
15,1417216,3
15,1433600,5
15,1449984,5
15,1466368,5
15,1482752,5
15,1499136,4
15,1515520,6
15,1531904,13
15,1548288,21
15,1564672,18
15,1581056,27
15,1597440,29
15,1613824,41
15,1630208,43
15,1646592,55
15,1662976,77
15,1679360,106
15,1695744,151
15,1712128,186
15,1728512,268
15,1744896,376
15,1761280,485
15,1777664,694
15,1794048,854
15,1810432,1150
15,1826816,1450
15,1843200,1903
15,1859584,2370
15,1875968,2881
15,1892352,3514
15,1908736,4214
15,1925120,4966
15,1941504,5676
15,1957888,6523
15,1974272,7453
15,1990656,7950
15,2007040,8897
15,2023424,9598
15,2039808,10336
15,2056192,10924
15,2072576,11776
15,2088960,11995
15,2113536,25010
15,2146304,25687
15,2179072,25640
15,2211840,24684
15,2244608,23367
15,2277376,21718
15,2310144,19234
15,2342912,16795
15,2375680,14641
15,2408448,12409
15,2441216,10446
15,2473984,8696
15,2506752,7155
15,2539520,5929
15,2572288,4668
15,2605056,3659
15,2637824,2880
15,2670592,2264
15,2703360,1785
15,2736128,1371
15,2768896,1100
15,2801664,822
15,2834432,616
15,2867200,505
15,2899968,362
