log2_bs,clat,freq
12,121110,32
12,122159,45
12,123207,39
12,124256,32
12,125304,16
12,126353,25
12,127401,21
12,128450,33
12,129499,14
12,130547,15
12,131596,15
12,132644,25
12,133693,14
12,135266,53
12,137363,45
12,139460,47
12,141557,42
12,143654,23
12,145752,17
12,147849,31
12,149946,31
12,152043,23
12,154140,26
12,156237,14
12,158334,11
12,160432,18
12,162529,33
12,164626,28
12,166723,15
12,168820,24
12,170917,18
12,173015,12
12,175112,9
12,177209,16
12,179306,7
12,181403,19
12,183500,20
12,185597,2
12,187695,5
12,189792,11
12,191889,14
12,193986,5
12,196083,13
12,198180,5
12,200278,6
12,202375,13
12,204472,3
12,206569,6
12,208666,12
12,210763,2
12,212860,3
12,214958,9
12,217055,6
12,219152,4
12,221249,4
12,225443,5
12,227540,3
12,231735,1
12,238026,11
12,240123,1
12,242221,4
12,248512,1
12,254803,1
12,256901,2
12,258998,2
12,263192,3
12,274726,3
12,283115,2
12,287309,3
12,291504,3
12,329252,1
12,350224,10
12,358612,9
12,375390,2
12,379584,1
12,396361,1
12,400556,1
12,413138,1
12,417333,1
12,425721,3
12,429916,7
12,434110,8
12,442499,12
12,446693,6
12,455081,3
12,463470,15
12,467664,5
12,476053,1
12,497025,7
12,501219,6
12,505413,1
12,513802,1
12,522190,15
12,549453,2
12,557842,8
12,574619,5
12,583008,1
12,599785,5
12,608174,2
12,666894,4
12,675282,4
12,683671,8
12,708837,4
12,717225,2
12,792723,2
12,809500,4
12,826277,2
13,9109,1
13,9764,4
13,9895,1
13,10027,1
13,10813,2
13,10944,1
13,11468,1
13,11862,1
13,12386,1
13,12910,1
13,13434,1
13,13565,1
13,13828,2
13,14090,3
13,14221,2
13,14352,1
13,14483,1
13,15532,2
13,15794,1
13,16318,2
13,16449,2
13,17170,3
13,17432,3
13,17694,4
13,17956,1
13,18219,5
13,18481,7
13,18743,2
13,19005,3
13,19267,1
13,19529,6
13,19791,2
13,20054,4
13,20316,7
13,20578,6
13,20840,8
13,21102,7
13,21364,14
13,21626,7
13,21889,11
13,22151,9
13,22413,13
13,22675,4
13,22937,7
13,23199,6
13,23461,12
13,23724,23
13,23986,9
13,24248,22
13,24510,13
13,24772,13
13,25034,26
13,25296,11
13,25559,19
13,25821,20
13,26083,19
13,26345,20
13,26607,24
13,26869,24
13,27131,19
13,27394,9
13,27656,15
13,27918,27
13,28180,26
13,28442,25
13,28704,34
13,28966,27
13,29229,22
13,29491,25
13,29753,23
13,30015,26
13,30277,32
13,30539,18
13,30801,23
13,31064,23
13,31326,27
13,31588,27
13,31850,16
13,32112,29
13,32374,31
13,32636,43
13,32899,17
13,33161,27
13,33423,40
13,33816,46
13,34340,63
13,34865,73
13,35389,47
13,35913,68
13,36438,80
13,36962,108
13,37486,75
13,38010,76
13,38535,94
13,39059,70
13,39583,94
13,40108,110
13,40632,88
13,41156,87
13,41680,83
13,42205,68
13,42729,71
13,43253,84
13,43778,102
13,44302,79
13,44826,92
13,45350,121
13,45875,103
13,46399,91
