log2_bs,clat,freq
13,1286,5106
13,1302,4875
13,1318,4641
13,1335,4433
13,1351,4393
13,1368,4006
13,1384,3857
13,1400,3749
13,1417,3538
13,1433,3408
13,1449,3243
13,1466,3079
13,1482,2990
13,1499,2792
13,1515,2727
13,1531,2585
13,1548,2491
13,1564,2344
13,1581,2318
13,1597,2238
13,1613,2150
13,1630,2045
13,1646,1960
13,1662,1987
13,1679,1853
13,1695,1834
13,1712,1766
13,1728,1691
13,1744,1696
13,1761,1637
13,1777,1514
13,1794,1481
13,1810,1454
13,1826,1429
13,1843,1359
13,1859,1334
13,1875,1285
13,1892,1195
13,1908,1163
13,1925,1090
13,1941,1060
13,1957,1087
13,1974,1090
13,1990,1046
13,2007,1001
13,2023,1022
13,2039,949
13,2056,970
13,2072,899
13,2088,895
13,2113,1717
13,2146,1716
13,2179,1669
13,2211,1550
13,2244,1540
13,2277,1455
13,2310,1438
13,2342,1375
13,2375,1345
13,2408,1245
13,2441,1240
13,2473,1150
13,2506,1111
13,2539,1139
13,2572,1090
13,2605,970
13,2637,933
13,2670,891
13,2703,824
13,2736,814
13,2768,792
13,2801,751
13,2834,722
13,2867,726
13,2899,672
13,2932,691
13,2965,653
13,2998,652
13,3031,652
13,3063,585
13,3096,585
13,3129,618
13,3162,549
13,3194,586
13,3227,560
13,3260,555
13,3293,543
13,3325,519
13,3358,512
13,3391,481
13,3424,465
13,3457,466
13,3489,453
13,3522,416
13,3555,383
13,3588,375
13,3620,381
13,3653,335
13,3686,340
13,3719,342
13,3751,294
13,3784,347
13,3817,303
13,3850,273
13,3883,301
13,3915,309
13,3948,261
13,3981,262
13,4014,250
13,4046,224
13,4079,229
13,4112,200
13,4145,190
13,4177,206
13,4227,362
13,4292,314
13,4358,267
13,4423,291
13,4489,237
13,4554,233
13,4620,212
13,4685,202
13,4751,174
13,4816,172
13,4882,145
13,4947,158
13,5013,136
13,5079,147
13,5144,123
13,5210,127
13,5275,120
13,5341,90
13,5406,64
13,5472,71
13,5537,59
13,5603,60
13,5668,48
13,5734,53
13,5799,58
13,5865,49
13,5931,59
13,5996,47
13,6062,49
13,6127,35
